11LU013	11LU016	11LU022	11LU035	C3L-00001	C3L-00009	C3L-00080	C3L-00083	C3L-00093	C3L-00094	C3L-00095	C3L-00140	C3L-00144	C3L-00263	C3L-00279	C3L-00368	C3L-00412	C3L-00422	C3L-00510	C3L-00604	C3L-00893	C3L-00913	C3L-00973	C3L-01330	C3L-01632	C3L-01682	C3L-01683	C3L-01862	C3L-01889	C3L-01890	C3L-01924	C3L-02219	C3L-02345	C3L-02348	C3L-02350	C3L-02365	C3L-02508	C3L-02549	C3N-00167	C3N-00169	C3N-00175	C3N-00180	C3N-00199	C3N-00203	C3N-00217	C3N-00223	C3N-00293	C3N-00294	C3N-00433	C3N-00546	C3N-00547	C3N-00549	C3N-00550	C3N-00551	C3N-00552	C3N-00556	C3N-00559	C3N-00560	C3N-00572	C3N-00574	C3N-00578	C3N-00579	C3N-00580	C3N-00704	C3N-00737	C3N-00738	C3N-00959	C3N-01016	C3N-01021	C3N-01023	C3N-01024	C3N-01030	C3N-01071	C3N-01072	C3N-01074	C3N-01405	C3N-01410	C3N-01413	C3N-01414	C3N-01415	C3N-01416	C3N-01488	C3N-01489	C3N-01799	C3N-01823	C3N-01842	C3N-02000	C3N-02002	C3N-02003	C3N-02067	C3N-02087	C3N-02089	C3N-02145	C3N-02149	C3N-02155	C3N-02158	C3N-02379	C3N-02380	C3N-02421	C3N-02422	C3N-02423	C3N-02424	C3N-02433	C3N-02529	C3N-02572	C3N-02582	C3N-02586	C3N-02587	C3N-02588	C3N-02729
ID1	0.50390013096	0.509197918973333	0.471304926763333	0.403957504153667	0.441086499264	0.52430371615	0.452115194616667	0.405400511998333	0.476644926283333	0.63338692377	0.508846778803333	0.469701678576667	0.598967833016667	0.459804494963333	0.434789493536667	0.34382842886	0.480206514733333	0.35938292153	0.29469441442	0.42608313589	0.281805908303333	0.407911231483333	0.424125253733	0.238726388847333	0.45222202616	0.416965704743333	0.483319183073667	0.550237969316667	0.331812874073333	0.45317607684	0.482870090622	0.332725801302333	0.62594210096	0.419825046433333	0.360496096638333	0.395063345008	0.387768571006667	0.477502133689667	0.284114740765667	0.43904022559	0.566403934266667	0.505225914636667	0.331154785463333	0.631496923233333	0.434945446123333	0.344909725706667	0.380086839964333	0.671317490233333	0.506772663176667	0.466334270416667	0.519533407146667	0.630190489153333	0.5105569171	0.536008195066667	0.38493518822	0.543645083546667	0.382504582050333	0.43994518941	0.357950282906667	0.433714168686667	0.390934295333333	0.371855374133333	0.508695774686667	0.36026262112	0.427261602438	0.403891901284333	0.352804374393333	0.531361684306667	0.415165706846667	0.602873467606667	0.453258472026667	0.475356715253333	0.446109777930667	0.527642151362667	0.536793880223333	0.472694852846667	0.460560463946667	0.400754187623333	0.441046637213333	0.499399287816667	0.383175422696667	0.495749130763333	0.5013513263	0.480822650291333	0.524273103116667	0.433339125394667	0.34840466969	0.289446093536	0.52486373912	0.344576479387	0.52374588046	0.724289704773333	0.40315700469	0.486631424886667	0.4763433458926	0.380637136633333	0.659009527466667	0.268659274536667	0.397006384847467	0.45543931946	0.57377704462	0.657292137243333	0.354465476415667	0.507775886906667	0.40953291387	0.428635152137333	0.326516062386667	0.274890741203333	0.40908673913	0.346719776509333
SOX9	0.486656478106667	0.398137956433333	0.340837787982333	0.357265924100333	0.598925729	0.493386213633333	0.45970493005	0.630947396366667	0.423980318756667	0.433418395916333	0.415628366226667	0.463970377473333	0.474979184246667	0.536600330156667	0.47857221849	0.498335759023333	0.46397343086	0.355864756843333	0.241318268015333	0.58603994838	0.489176703133333	0.402327347376	0.52013118278	0.439544341603333	0.510535082514	0.36758881671	0.539304077766667	0.47220444623	0.458915422266667	0.510506473863333	0.43078803791	0.3406985152	0.388377773239333	0.483101504446667	0.565382581143333	0.493255335628	0.654589683133333	0.421183372933333	0.477103945035333	0.331636231523333	0.38807969773	0.360872825053333	0.459847570483333	0.460879744133333	0.54540806296	0.453413873096667	0.501534687936667	0.43637940389	0.500846605443333	0.399720110739667	0.435842417543333	0.484533532342333	0.398430996076667	0.389817933782	0.55476060216	0.44768577345	0.463692896883333	0.45527948046	0.404063909823333	0.37426672217	0.407059892312667	0.385297262846667	0.436326725743	0.352469003975667	0.3985582336719	0.482494647166667	0.525770637623333	0.527940939433333	0.519237728433333	0.387657907216667	0.398128451793333	0.419021544436667	0.311173547756667	0.511160687096667	0.470872710488667	0.284835196493333	0.477270659363333	0.420163715253333	0.461271891232	0.346429163843333	0.403612435456667	0.51429974548	0.442417516823333	0.435539986756333	0.3991430561088	0.43866419947	0.41539353535	0.411365536193333	0.330590948915667	0.355283531173333	0.395599952848333	0.342675197233333	0.471524450753333	0.47725166291	0.339698873833333	0.314657686146667	0.345966443096667	0.544268640426667	0.58328912	0.488089066306667	0.56435982127	0.36079131832	0.55481110334	0.42858259541707	0.506134589633333	0.423163118706667	0.559704695846667	0.345057906593333	0.354002055753333	0.575705473383333
YBX1	0.491547094326667	0.438167548743333	0.450333594663333	0.457840596572867	0.390613271974333	0.562741231643333	0.548045572433333	0.358594586040333	0.56950174559	0.29135536824	0.454408587013	0.336472655823333	0.542445771466667	0.422354468353333	0.445517231653333	0.45547915652	0.467498632976667	0.50184331231	0.62486809899	0.509922018756667	0.437430994698333	0.448566810951333	0.396822822536667	0.460562195766667	0.507992810766667	0.467267716258	0.408847504187	0.456570671226667	0.420144014198333	0.344977213733333	0.467085387593333	0.499630428536667	0.558717721323333	0.426272918773333	0.476437098656667	0.403729408576667	0.395647423491667	0.530686462576667	0.416074377366667	0.4574480241498	0.563349227653333	0.43651413422	0.512476668793333	0.52507626691	0.327145248999333	0.456446841483333	0.37182826992	0.484952266712333	0.494166988753333	0.510729256166667	0.353566334294	0.454052958866667	0.4858754961	0.449359351487667	0.439314911583333	0.486216025993333	0.536585931633333	0.4017965854	0.428450226916667	0.4562103361	0.442178442346	0.473600997973333	0.5179919335	0.531556259161667	0.469165878506333	0.39906841358	0.39469565837	0.364279998186667	0.4914237411	0.346453995796667	0.48714657823	0.46070046056	0.412275763977833	0.410081834283333	0.485099516836667	0.49739812036	0.345326096673	0.476751954356667	0.389442825907333	0.518803730226667	0.445494688136667	0.462158439545667	0.4728129977	0.474361461136667	0.351141265646667	0.434759338953333	0.505444579133333	0.451265395233	0.50705694238	0.470220835036667	0.568905982266667	0.55739762332	0.41503137777	0.414661210463333	0.471084166473333	0.441454036456667	0.549784865383667	0.420621667156667	0.492909895393333	0.466387516520667	0.419991203846667	0.550727888	0.408975440579033	0.546321222063333	0.447718826833333	0.536054716743333	0.46135776692	0.423827632886667	0.430645119716667	0.534026611996667
HSF1	0.325777300706667	0.6341264371	0.357818823124333	0.710237695433333	0.222904801133333	0.379589872203333	0.310789478956667	0.627364618333333	0.506248384803333	0.42651553074	0.750341522666667	0.454722367264	0.299129037087	0.625058046533333	0.429881761102333	0.499470435433333	0.51899645652	0.5121992194	0.33751092653	0.309406900103667	0.25115746749	0.7945272876	0.359327341963	0.210443638832	0.192925162684333	0.724130656733333	0.5649444767	0.353035116396667	0.17683428501	0.235420734516667	0.325191383810667	0.30322864072	0.514322326066667	0.340539345186667	0.148727055186667	0.380965945483333	0.264516009105	0.653501369233333	0.334896532358333	0.616659397591	0.394231357006667	0.395369719356667	0.263678770006667	0.527994927576667	0.504567648	0.14054480278	0.143309151863333	0.755816331466667	0.323070395192	0.6863932314	0.520850458343333	0.349024779785	0.386624823785	0.543685058296667	0.419078793333333	0.660131454833333	0.239456812326667	0.251102501892333	0.298550435396667	0.548496817676667	0.41926232845	0.462493765613333	0.650260387086667	0.383240736636667	0.298053638147	0.7348565674	0.395825060396667	0.614953302666667	0.358367743136667	0.607103005133333	0.50033737598	0.709471022763333	0.506899980286667	0.345573888936667	0.520167413853333	0.505285828376667	0.63257294869	0.345158738233333	0.588620944466667	0.312574219326667	0.502648363756	0.514160715703333	0.5578043424	0.234516276021	0.590694939973333	0.627071242033333	0.193740972883333	0.239929885953333	0.674064460533333	0.174665074153333	0.608162572406667	0.51612586548	0.24282998853	0.585094819333333	0.661650106933333	0.235015151026667	0.464992738442667	0.247268491352333	0.238074427113333	0.289181175776667	0.713710669333333	0.708344032166667	0.251397623673333	0.194194471686667	0.34840190035	0.167060838796667	0.151821395913333	0.441183287846	0.45461269943	0.23579980403
HES1	0.473049715346667	0.510169940336667	0.402630484686667	0.514407190763333	0.495149865233333	0.392777303577333	0.346293654609	0.627073656076667	0.493731662406667	0.46081919801	0.58061201872	0.414295482965667	0.398642514433333	0.494937723846667	0.5568997772	0.477783759183333	0.390534712583333	0.53261534975	0.284207085483333	0.493178481456667	0.424736405818333	0.430252125910667	0.443893119843333	0.482651498386667	0.415614958435667	0.350328731230333	0.594962211333333	0.40196493552	0.467736959348333	0.508977586966667	0.499746796646667	0.48629034251	0.44676259942	0.461335744236667	0.406181655083333	0.45949512066	0.419078573246667	0.34043904081	0.496668180983333	0.44155504528	0.500271867	0.477391367556	0.444565909046533	0.437443674787667	0.427144492322667	0.407133803493333	0.49594177181	0.452696477993333	0.456612846783333	0.536801778036667	0.47261372986	0.436952814906667	0.453599295696667	0.575708112886667	0.50550548433	0.5132364243656	0.428066928796667	0.41239437429	0.348717566726	0.505279429758	0.525298546033333	0.458572216816667	0.550264026056667	0.426520943501567	0.408831721586667	0.486636531033333	0.411283894386667	0.428018729075333	0.415951657093333	0.411745105977333	0.52311520462	0.50413379938	0.370302728946333	0.452745392726667	0.405116148147667	0.42810635947	0.53452176433	0.43906159594	0.41746130752	0.474879951557	0.500508910137667	0.5426884099	0.475166092513333	0.323017326411333	0.318814202331333	0.433458944875667	0.492771081276667	0.417090021736	0.475172729781667	0.433018732193333	0.511225974513333	0.300578304623667	0.48221638901	0.496328791257667	0.330137759856667	0.410203299275667	0.472041218153333	0.416675373266667	0.499537657066667	0.47385027742	0.5749128603	0.502694358226	0.50499648409	0.49247757665	0.407862682625667	0.493850901776667	0.466046536843333	0.415416238866667	0.431642225061333	0.530842798566667
POU4F1	0.493485641740667	0.471621056716667	0.45979114937	0.438372153103333	0.463924262555667	0.496585175806667	0.454191737933333	0.508415899233333	0.475753647052667	0.501479584033333	0.505100540003333	0.455231903614	0.450280014030667	0.475940753960667	0.470442208701833	0.428995705998	0.48407941024	0.488095550713333	0.521650393223333	0.425142982483333	0.473526151586667	0.483630460696667	0.457442949396667	0.44755303962	0.50364512516	0.449088487466667	0.442356934596667	0.43728047058	0.494969298883333	0.42822287419	0.482345466393333	0.4452443394	0.491348012233667	0.474414885683333	0.465894526014333	0.440414632675667	0.482751934119	0.448885448294	0.423460683596667	0.4821339279	0.454028211933333	0.549494521296667	0.458645996082	0.487712450286667	0.472314301116667	0.480743288063333	0.51405353193	0.454242624310667	0.446909392419333	0.446177228633333	0.4605786301	0.477395171222	0.352897159213333	0.444707875195	0.497787915471333	0.489083444206667	0.44837788747	0.48881406103	0.44861691935	0.494371332613333	0.45065530599	0.473680005933333	0.44753274309	0.504758872823	0.501638451563333	0.448537339966667	0.451019329485667	0.48515595348	0.498977081603	0.444681966126667	0.442649866613333	0.437137392873333	0.413781000739667	0.383242379326333	0.450544677043333	0.451539650855	0.485925223224867	0.501973280350667	0.483286642547333	0.50967599802	0.496077470143333	0.474520797923333	0.41348831588	0.428550618748667	0.480757564763333	0.502814054963333	0.501394527566667	0.472521481876667	0.441061748062667	0.476731280602667	0.48008383728	0.435184054754	0.474205222656667	0.478945193038	0.45898996428	0.455947343033333	0.453919617633333	0.474699153293333	0.460742849601333	0.448929491516667	0.430949617793333	0.450541277133333	0.490069653223333	0.407391087667667	0.488845294493333	0.516384661643333	0.46932655636	0.504384406091	0.49129357356	0.509511944996667
HNF1B	0.369638109114	0.41087370026	0.39555767565	0.576638050666667	0.395254197633333	0.535662543816667	0.340848731843333	0.362160919183333	0.546477585666667	0.335066089166667	0.423779654505667	0.408728756833333	0.251020622293333	0.603723407366667	0.391295457536667	0.424352439983333	0.514393730473333	0.576848804966667	0.431959521603333	0.374451844343333	0.470071320723333	0.41727366356	0.57925197659	0.554153813956667	0.602560552133333	0.465323891186	0.331278367790533	0.587920350866667	0.558586099033333	0.4444079557	0.561014177086667	0.41426200845	0.362065649104667	0.571869792756667	0.575125500007333	0.400640201056667	0.644784104966667	0.598543051396667	0.514241105603333	0.3486821358	0.373737150085667	0.37053259315	0.3234454215	0.294919505937	0.425663655706333	0.368378221579	0.449223101276667	0.415064432559	0.48342092146	0.593821826526667	0.3345837899	0.7082487212	0.418672364392833	0.410088976646333	0.51090983116	0.374488975066667	0.422486479196667	0.341387152355	0.485487776686667	0.361229392083333	0.462228359353333	0.412228861213333	0.402962917624333	0.40175415388	0.361731820886667	0.437582166933333	0.648052061733333	0.4147869817939	0.450274541266667	0.3574269439	0.399318976203333	0.36672515703	0.334332495777667	0.426652649063333	0.337131813496667	0.420015206673333	0.40042156311	0.372914689586667	0.421318636106667	0.440830592663667	0.407577809836667	0.420338178973333	0.443319498333333	0.319956482676667	0.328615240786667	0.37555614857	0.436906416486667	0.427141486306667	0.554699763066667	0.412251470757333	0.384449014316667	0.615350437796667	0.505718108362933	0.405142531757133	0.369711511214633	0.451965717696667	0.471166421686667	0.454722116313333	0.410862278303333	0.499070240373333	0.37003997341	0.470012483926	0.476927979931333	0.289860335207333	0.510100569226667	0.409415021599667	0.521101639051333	0.455973630786667	0.4552096153	0.534692318193333
PAX3	0.364335918216	0.462117454534333	0.324179611649	0.371246004733333	0.512428407566667	0.301042918488	0.43011137909	0.428336480530667	0.435006115717333	0.302173520483667	0.496058089375333	0.426054986906667	0.422666243276667	0.462007122668667	0.353116993031	0.613202198956667	0.335227894193333	0.430979570177667	0.549038030666667	0.389676443496667	0.567153394053333	0.366115229033	0.442086211895167	0.615059263656667	0.414399753831067	0.550980737291567	0.408367521936667	0.36800989296	0.623566584433333	0.4033097718	0.520054845516667	0.546582688713333	0.281578626373	0.5780998467	0.512090942457	0.485446444279	0.517178999966667	0.55107564201	0.587625996968	0.307378367809	0.470634723416667	0.198436933791333	0.535459692446667	0.303570513114333	0.352824834422	0.476804736553333	0.534766107326667	0.461769095536667	0.47414399329	0.364907529433333	0.290629573080333	0.40933121299	0.436259021854133	0.506366790873333	0.5368850141	0.417235330453333	0.46838895848	0.296314379307	0.55357128233	0.38950490393	0.558819990693333	0.391812449536667	0.537927384196667	0.490279295516667	0.237853098289667	0.422626224864667	0.363113319446667	0.357645369151333	0.588547277946667	0.322778182833333	0.315203131418333	0.47694097506	0.193645978206667	0.469328200660667	0.360076028819333	0.37516817746	0.414904902476667	0.484991619243333	0.386483289007333	0.495144550113333	0.519114865857	0.44807778941	0.473809685704667	0.486805466669667	0.379429450948333	0.3118601873	0.534479250766667	0.581383723813333	0.51471036966	0.562804937693333	0.509986560106667	0.24236092831	0.5839268332	0.337432521746667	0.367451482176667	0.440181137453333	0.498311219546667	0.593108677696667	0.6380186331	0.504216180723333	0.338966793166667	0.443782631703333	0.540488169433333	0.459621230883333	0.499554876175767	0.4275579632	0.534623529033333	0.472789634803333	0.425936836416667	0.52883302658
ID2	0.456836096653333	0.433421126294667	0.404246602203333	0.505785407466667	0.406974174073667	0.468739020946333	0.443942250863	0.438887890324667	0.47688410211	0.40274208452	0.408274936601333	0.402501189093333	0.526952332426667	0.454766415770333	0.509754044046	0.453910537976667	0.490558260536667	0.506197249056667	0.425457252593667	0.368604119190333	0.39993471493	0.5017800328	0.479633471677667	0.441931526467	0.523889794645	0.482820711666667	0.438241407387	0.510514644946667	0.483539687473333	0.43355812109	0.506697774866667	0.457923552163333	0.563751432583333	0.440265663673333	0.479872621982667	0.420239907673333	0.509945666516667	0.527016070632	0.420677706652	0.437324039013333	0.46481379739	0.491816762406667	0.44216263688	0.428510093744	0.511221901006333	0.454935741793333	0.475408350363333	0.46491521264	0.46094729796	0.403084070276667	0.456693412742467	0.5145791339	0.477461888753333	0.482534760416667	0.39206042727	0.416995239556667	0.477681183253333	0.471260293173333	0.49319849417	0.426988014116667	0.432102594986667	0.394553985786	0.47904908856	0.352082834076667	0.406684799732667	0.469657292618	0.445043871403333	0.43151886544	0.51594510347	0.438203123335333	0.320180923803333	0.46530049045	0.491215482108667	0.531546956262667	0.464947018341	0.429032044887	0.45929801334	0.451023007326667	0.46836703647	0.409242755996667	0.421538149516667	0.388898102418333	0.497074432546667	0.524857858876667	0.458844301663333	0.4738594619	0.457902649566667	0.5172437373076	0.432588958133333	0.479728128446667	0.50282916952	0.503614291273333	0.475630626163333	0.490860934546667	0.385928559733333	0.50652701717	0.562320837363333	0.426531893842333	0.362849041216667	0.51664367196	0.392308572533667	0.45528246026	0.419194069506667	0.443215924008667	0.480310098623333	0.434645475233333	0.478086700096667	0.4514075088	0.383619007016667	0.493937353469667
MEF2A	0.487104749493333	0.43631439528	0.407758179285667	0.500617499506667	0.431359054465667	0.50301589613	0.317175720386667	0.553539350223333	0.532758096663333	0.382189312839	0.599745235573333	0.386162362673333	0.361197771253333	0.489875834907	0.468814945320667	0.40642505409	0.521873529416667	0.37352426172	0.460888507876667	0.284921104786667	0.347782293450667	0.497513569447333	0.38084037792	0.334487227843667	0.58363545619	0.516056219639	0.512912425543333	0.458561853629	0.508894422836667	0.593347520233333	0.35996714295754	0.449705723033333	0.554809893766667	0.403160987234333	0.420093440605	0.551077784533333	0.419031999456667	0.459371121363333	0.49900082825	0.47180803969	0.56588845096	0.584601528273333	0.42162407787	0.419917928419333	0.49413097783	0.404297224417667	0.464826715443667	0.431863322346867	0.404845610783333	0.423375597503	0.466371643073333	0.351511063336667	0.397234721653333	0.50295347003	0.364000972836667	0.537179184326433	0.376687432276667	0.445757980290667	0.359285583803333	0.480073951606667	0.427800672743333	0.431929272413333	0.378661485806667	0.45088366023	0.487515939671	0.598176691743333	0.478828110899333	0.518833543193333	0.467436048866667	0.482035883603333	0.453160455743333	0.456507273226667	0.532851973148	0.406627139966667	0.5739456528	0.540469815026667	0.499991688015667	0.44089870572	0.646797671333333	0.406773856608667	0.455726950813333	0.43500189694	0.482887187713333	0.467910044986333	0.405899541386667	0.50738603095	0.53433020868	0.422384327363333	0.368480495763333	0.444783364043333	0.57813934821	0.43327537848	0.415557636466667	0.487523462916667	0.446254219617333	0.352600905002	0.407539932436667	0.403239480153333	0.471995975113333	0.396644705826667	0.410507376396667	0.523745429206667	0.419264035487333	0.418388268603	0.415309120216667	0.400362256066667	0.370000807096667	0.380206194223333	0.344572543466667	0.346464762233333
